1.973328920648901086e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.139301983536724405e+00 2.278603967073448811e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 3.466194844477438752e-01
