3.184053728414141027e+00 -1.592026864207070513e+00 0.000000000000000000e+00
0.000000000000000000e+00 2.757471415820217153e+00 0.000000000000000000e+00
0.000000000000000000e+00 0.000000000000000000e+00 1.812704013794941460e+01
