0.000000000000000000e+00 1.592026864207070735e+00 1.592026864207070735e+00
0.000000000000000000e+00 9.191571386097390217e-01 9.191571386097390217e-01
9.063520068954707298e+00 1.062707013784941523e+01 7.499970000010000248e+00
